sep=,
NKChart
X of n [Wavelength (nm)],n - n,X of k [Wavelength (nm)],k - k,X of nodes [Wavelength (nm)],nodes - k
828.938003735341,1.96839012086709,828.938003735341,0.0492362820523657,,
828.157824266934,1.96855874560051,828.157824266934,0.0492158410376381,,
827.377644798522,1.96872784462552,827.377644798522,0.0491953438132845,,
826.597465330115,1.968897419734,826.597465330115,0.0491747903607089,,
825.817285861705,1.96906747272635,825.817285861705,0.0491541806628055,,
825.037106393298,1.96923800541152,825.037106393298,0.0491335147039618,,
824.256926924888,1.96940901960711,824.256926924888,0.0491127924700908,,
823.476747456482,1.96958051713934,823.476747456482,0.0490920139486523,,
822.696567988072,1.9697524998432,822.696567988072,0.0490711791286692,,
821.916388519665,1.9699249695624,821.916388519665,0.0490502880007496,,
821.136209051257,1.97009792814948,821.136209051257,0.0490293405571207,,
820.356029582852,1.97027137746586,820.356029582852,0.0490083367916331,,
819.57585011444,1.97044531938187,819.57585011444,0.0489872766997999,,
818.795670646033,1.97061975577681,818.795670646033,0.0489661602788141,,
818.015491177625,1.97079468853899,818.015491177625,0.0489449875275678,,
817.235311709216,1.97097011956581,817.235311709216,0.048923758446679,,
816.455132240807,1.9711460507638,816.455132240807,0.0489024730385264,,
815.6749527724,1.97132248404864,815.6749527724,0.0488811313072517,,
814.894773303991,1.97149942134529,814.894773303991,0.0488597332588041,,
814.114593835587,1.97167686458794,814.114593835587,0.0488382789009556,,
813.334414367175,1.97185481572017,813.334414367175,0.0488167682433279,,
812.55423489877,1.97203327669492,812.55423489877,0.0487952012974193,,
811.774055430362,1.97221224947461,811.774055430362,0.0487735780766297,,
810.993875961953,1.97239173603113,810.993875961953,0.0487518985962872,,
810.213696493544,1.97257173834595,810.213696493544,0.0487301628736737,,
809.433517025136,1.97275225841015,809.433517025136,0.0487083709280563,,
808.653337556729,1.9729332982245,808.653337556729,0.0486865227807013,,
807.873158088317,1.97311485979947,807.873158088317,0.0486646184549224,,
807.092978619911,1.97329694515532,807.092978619911,0.0486426579760851,,
806.312799151503,1.97347955632218,806.312799151503,0.0486206413716601,,
805.532619683094,1.97366269534005,805.532619683094,0.0485985686712281,,
804.752440214686,1.9738463642589,804.752440214686,0.0485764399065237,,
