Wavelength_nm,R_TMM_GlassAg,R_TMM_AgMirror,R_TMM_GlassPVK_Fixed,R_TMM_GlassPVK_BestD
455.3013812584008,0.966881605225528,0.9746434753709526,0.13570119368068437,0.13570179967707335
455.728048515899,0.9669624130769288,0.9747146538954463,0.13574992632879174,0.13575056688944104
456.1547098061264,0.967042367278478,0.9747850817807914,0.13578979591399468,0.13579047589105492
456.581365123371,0.9671210421990213,0.9748544225007263,0.13581405977981081,0.1358147872884755
457.0080144619206,0.9671994082405397,0.974923447653268,0.13583812976070475,0.13583890503701607
457.4346578160643,0.9672755852938074,0.9749906700053697,0.13585191592534723,0.13585274500339395
457.86129518009074,0.9673515028013338,0.9750576184731548,0.13586572813418457,0.1358666107978625
458.2879265482889,0.9674255851417382,0.9751230494479146,0.13597335350041348,0.135974266007663
458.71455191494766,0.9674986605666142,0.9751876189158308,0.1361261845021331,0.13612711540023975
459.1411712743566,0.9675705935907452,0.9752512219823981,0.13625914408513995,0.13626009802481975
459.5677846208052,0.967640476468724,0.9753131449248413,0.1363518876695336,0.13635287412975738
459.99439194858286,0.9677101306290746,0.975374824594259,0.13644463992877653,0.13644565870779923
460.42099325197927,0.9677766528606004,0.9754339771762905,0.13645996054206572,0.1364610298613722
460.8475885252852,0.9678429239866185,0.9754928718505569,0.1364742650427739,0.13647538479173463
461.2741777627895,0.9679072940657433,0.9755502114627251,0.13654417575805392,0.13654533520189543
461.7007609587837,0.9679705248421537,0.9756065970132451,0.13664502655322006,0.13664621929255003
462.1273381075573,0.968032907405249,0.9756622581951389,0.13674990530739886,0.1367511295895425
462.5539092034013,0.9680935702216289,0.9757165109198668,0.13686418609981565,0.136865438842655
462.9804742406069,0.9681540481356016,0.975770563256384,0.13697850190955546,0.1369797824770015
463.40703321346456,0.9682126867453523,0.9758231144271436,0.13708285880490606,0.13708416608393453
463.8335861162655,0.9682710706352627,0.9758754122223615,0.13718674677854953,0.13718808043106273
464.2601329433018,0.9683284892166176,0.9759268974058469,0.1373026759045961,0.13730403264296664
464.68667368886395,0.9683852330900135,0.9759777998874125,0.13742631594115778,0.13742769364044047
465.1132083472445,0.9684415809839958,0.9760283391168368,0.13755301420056448,0.13755441193452334
465.5397369127344,0.9684971312032227,0.9760781984625596,0.137688153278129,0.13768956887679062
465.9662593796264,0.9685525199757354,0.9761278811556243,0.1378233130902234,0.1378247463970304
466.3927757422128,0.9686073497439305,0.9761770700911997,0.13797046866444376,0.13797191743219567
466.8192859947853,0.9686619871787502,0.9762260587075615,0.13811867412868867,0.13812013798709113
467.24579013163685,0.9687164628104041,0.9762748671268013,0.13825180767929238,0.13825328889894803
467.67228814706056,0.9687707785670975,0.9763234985212716,0.13837387066022536,0.13837537094851549
468.0987800353493,0.9688250340602774,0.9763720323776975,0.13848874590702542,0.13849026639646778
468.5252657907955,0.9688794507116909,0.9764206369444397,0.13857972819241712,0.1385812729330032
468.9517454076925,0.9689337108726597,0.9764690714927219,0.13867076510855914,0.13867233417975378
469.3782188803347,0.9689885500520578,0.9765179011150448,0.13881331435553096,0.1388148988050716
469.80468620301497,0.9690433243328722,0.9765666313427378,0.13896245006174504,0.1389640485178646
470.2311473700274,0.9690985879151667,0.9766156892050096,0.13912110905017216,0.1391227193536551
470.6576023756657,0.9691542369918806,0.9766649946678828,0.13928782224035635,0.13928944257495374
471.0840512142247,0.969209994439892,0.9767143340505784,0.13945901646088188,0.13946064567440106
471.510493879998,0.96926668902522,0.9767643432742815,0.139648409466554,0.1396500435147553
471.9369303672803,0.9693232167053454,0.9768141751662058,0.13983786097714274,0.1398394998399511
472.3633606703668,0.9693808566638715,0.9768648080785592,0.14000143434457735,0.14000308315602616
472.7897847835518,0.969438546962041,0.9769154297662537,0.14016054303195144,0.14016220261322945
473.2162027011309,0.9694968923079167,0.9769665010249178,0.14031051212219162,0.14031218417633418
473.64261441739905,0.9695558652453407,0.977018000681727,0.14045159064932822,0.1404532768098451
474.0690199266515,0.9696149458600057,0.9770695320102665,0.14058647686992054,0.140588178224809
474.49541922318446,0.9696753197213462,0.9771219963813743,0.14068921567830883,0.1406909384349792
474.9218123012938,0.9697355106100317,0.9771742713084106,0.14079204186337202,0.14079378613992294
475.3481991552746,0.9697970561502127,0.9772275233687836,0.1409201559626761,0.14092191688931732
475.77457977942385,0.9698587581105274,0.9772808433358616,0.14105399506338812,0.1410557715520453
476.2009541680377,0.9699212179437965,0.9773346862334831,0.14120366098681575,0.14120544990789474
476.6273223154126,0.9699845454970325,0.9773891349046518,0.1413710608489972,0.14137285864694155
