Wavelength_nm,Absolute_Reflectance,window_label,with_ag
761.2661611561683,0.0157099793992795,masked,False
761.682761521554,0.0156953590136531,masked,False
762.0993486478421,0.0158113729483237,masked,False
762.5159225300299,0.0158824801471521,masked,False
762.9324831631147,0.0162434799834537,masked,False
763.3490305420945,0.0161228485409238,masked,False
763.7655646619688,0.0159318548227989,masked,False
764.1820855177366,0.0163929117949803,masked,False
764.598593104399,0.0167164035935109,masked,False
765.0150874169568,0.0166184626442687,masked,False
765.4315684504115,0.0169567331583094,masked,False
765.8480361997653,0.0166756685189249,masked,False
766.2644906600219,0.0167869112417374,masked,False
766.6809318261845,0.0168718265165344,masked,False
767.0973596932574,0.0169194618667467,masked,False
767.5137742562464,0.0172358335684561,masked,False
767.9301755101565,0.0173794478427627,masked,False
768.3465634499944,0.0176254119725918,masked,False
768.7629380707679,0.0176095937087218,masked,False
769.1792993674838,0.0174649344148147,masked,False
769.595647335151,0.01852782609432,masked,False
770.0119819687792,0.0181368261648418,masked,False
770.4283032633776,0.0180746538942339,masked,False
770.8446112139576,0.0181256906574529,masked,False
771.2609058155293,0.0187710942544559,masked,False
771.6771870631057,0.0180205295597469,masked,False
772.0934549516987,0.019103597356768,masked,False
772.5097094763221,0.0190126754098131,masked,False
